TRANSECT_CODE,YEAR,MONTH,DAY,WEEKNO,COUNT
1561,2015,7,10,15,8
1561,2015,7,18,16,9
1561,2015,7,23,17,9
1561,2015,7,31,18,7
1561,2015,8,5,19,5
1561,2015,8,17,20,3
1561,2015,8,19,21,2
1561,2015,8,28,22,2
1561,2015,9,2,23,3
1561,2015,9,9,24,2
1562,2013,6,30,13,2
1562,2013,7,9,15,4
1562,2013,7,24,17,9
1562,2013,8,1,18,5
1562,2013,8,8,19,3
1562,2013,8,13,20,3
1562,2013,8,21,21,1
1562,2013,8,28,22,1
1562,2014,6,22,12,2
1562,2014,6,26,13,5
1562,2014,7,7,14,4
1562,2014,7,14,15,3
1562,2014,7,22,17,4
1562,2014,7,30,18,2
1562,2014,8,6,19,2
1562,2014,8,18,20,1
1562,2014,8,20,21,2
1562,2015,7,1,14,6
1563,2014,6,13,11,2
1563,2014,6,18,12,1
1563,2014,6,24,13,4
1563,2014,7,3,14,8
1563,2014,7,14,15,10
1563,2014,7,17,16,12
1563,2014,7,23,17,13
1563,2014,7,29,18,9
1563,2014,8,5,19,10
1563,2014,8,13,20,3
1563,2014,8,19,21,1
1564,2014,7,3,14,2
1564,2014,7,9,15,2
1564,2014,7,29,18,7
1564,2014,8,7,19,6
1564,2014,8,12,20,5
1564,2014,8,19,21,4
1564,2014,8,27,22,6
1564,2014,9,3,23,4
1564,2014,9,9,24,3
1564,2014,9,18,25,3
1564,2014,9,23,26,1
1564,2014,9,30,27,1
1564,2015,6,18,12,1
1564,2015,6,24,13,2
1564,2015,7,1,14,2
1564,2015,7,10,15,4
1564,2015,7,15,16,6
1564,2015,7,23,17,3
1564,2015,7,29,18,4
1564,2015,8,5,19,4
1564,2015,8,12,20,4
1564,2015,8,19,21,4
1564,2015,8,28,22,5
1564,2015,9,2,23,4
1564,2015,9,10,24,6
1564,2015,9,17,25,3
1564,2015,9,23,26,3
1565,2014,7,3,14,5
1565,2014,7,8,15,5
1565,2014,7,29,18,8
1565,2014,8,7,19,4
1565,2014,8,12,20,2
1565,2014,8,19,21,2
1565,2014,8,27,22,3
1565,2014,9,3,23,1
1565,2014,9,9,24,1
1565,2014,9,18,25,1
1565,2014,9,23,26,1
1565,2015,6,24,13,2
1565,2015,7,1,14,4
1565,2015,7,10,15,5
1565,2015,7,15,16,5
1565,2015,7,23,17,3
1565,2015,7,29,18,3
1565,2015,8,5,19,2
1565,2015,8,12,20,3
1565,2015,8,19,21,3
1565,2015,8,28,22,4
1565,2015,9,2,23,4
1565,2015,9,10,24,3
1565,2015,9,17,25,2
1565,2015,9,23,26,1
1566,2014,6,12,11,2
1566,2014,6,20,12,7
1566,2014,6,26,13,13
1566,2014,7,6,14,7
1566,2014,7,12,15,7
1566,2014,7,20,16,6
1566,2014,7,25,17,7
1566,2014,8,3,18,3
1566,2014,8,9,19,2
1566,2014,8,15,20,3
1566,2014,8,28,22,2
1566,2014,9,4,23,1
1566,2015,6,17,12,6
1566,2015,6,25,13,21
1566,2015,7,3,14,33
1566,2015,7,16,16,16
1566,2015,7,22,17,10
1566,2015,7,31,18,4
1566,2015,8,8,19,2
1566,2015,8,14,20,3
1566,2015,8,22,21,2
1566,2015,9,10,24,1
1566,2015,9,20,25,1
1567,2014,6,12,11,3
1567,2014,6,23,12,14
1567,2014,6,30,13,14
1567,2014,7,4,14,9
1567,2014,7,9,15,10
1567,2014,7,16,16,29
1567,2014,8,7,19,6
1567,2014,8,18,20,4
1567,2014,8,26,22,3
1567,2014,8,27,22,5
1567,2015,6,23,12,8
1567,2015,6,25,13,13
1567,2015,7,1,14,28
1567,2015,7,10,15,24
1567,2015,7,23,17,10
1567,2015,8,1,18,7
1567,2015,8,9,19,5
1567,2015,8,21,21,4
1567,2015,8,29,22,1
1568,2014,6,6,10,1
1568,2014,6,11,11,1
1568,2014,6,22,12,9
1568,2014,6,30,13,18
1568,2014,7,3,14,12
1568,2014,7,14,15,8
1568,2014,7,18,16,17
1568,2014,8,1,18,8
1568,2014,8,9,19,3
1568,2014,8,23,21,1
1568,2015,6,15,11,4
1568,2015,6,24,13,7
1568,2015,7,1,14,43
1568,2015,7,29,18,33
1569,2014,7,8,15,1
1569,2014,7,30,18,1
1569,2014,8,13,20,1
1569,2015,6,22,12,2
1569,2015,6,27,13,4
1569,2015,7,4,14,6
1569,2015,7,11,15,5
1569,2015,7,18,16,2
1569,2015,7,22,17,2
1570,2014,6,10,11,2
1570,2014,6,17,12,1
1570,2014,7,8,15,4
1570,2014,7,15,16,4
1570,2014,7,22,17,5
1570,2014,7,29,18,4
1570,2015,6,16,11,1
1570,2015,6,30,13,3
1571,2014,6,12,11,1
1571,2014,6,20,12,1
1571,2014,6,26,13,4
1571,2014,7,12,15,4
1571,2014,7,18,16,3
1571,2014,7,26,17,2
1571,2014,7,31,18,4
1571,2014,8,9,19,1
1571,2014,8,24,21,2
1572,2014,6,11,11,5
1572,2014,7,4,14,30
1572,2014,9,3,23,3
1572,2015,7,1,14,29
1572,2015,9,10,24,2
1573,2015,6,26,13,1
1573,2015,6,30,13,4
1573,2015,7,10,15,8
1573,2015,7,21,16,12
1573,2015,8,21,21,4
1573,2015,9,9,24,2
1574,2015,6,23,12,1
1574,2015,6,30,13,2
1574,2015,7,7,14,3
1574,2015,7,16,16,3
1574,2015,7,21,16,5
1574,2015,7,31,18,4
1574,2015,8,8,19,3
1574,2015,8,17,20,4
1574,2015,8,29,22,4
1574,2015,9,3,23,2
1574,2015,9,23,26,2
1575,2015,6,18,12,1
1575,2015,6,24,13,7
1575,2015,7,1,14,39
1575,2015,7,10,15,65
1575,2015,7,19,16,39
1575,2015,7,22,17,25
1575,2015,7,30,18,13
1575,2015,8,3,18,20
1575,2015,8,9,19,11
1575,2015,8,14,20,15
1575,2015,8,19,21,8
1575,2015,8,28,22,2
1575,2015,9,6,23,2
1576,2015,6,11,11,5
1576,2015,6,18,12,4
1576,2015,6,24,13,6
1576,2015,7,1,14,12
1576,2015,7,9,15,13
1576,2015,7,15,16,13
1576,2015,7,28,17,8
1576,2015,8,1,18,13
1576,2015,8,7,19,16
1576,2015,8,25,21,8
1576,2015,8,29,22,14
1576,2015,9,6,23,8
1576,2015,9,10,24,7
1576,2015,9,17,25,2
1576,2015,9,26,26,2
1577,2015,6,7,10,1
1577,2015,6,14,11,2
1577,2015,6,23,12,11
1577,2015,6,29,13,15
1577,2015,7,7,14,7
1577,2015,7,13,15,7
1577,2015,7,21,16,15
1577,2015,7,31,18,13
1577,2015,8,7,19,9
1577,2015,8,14,20,8
1577,2015,8,21,21,3
1577,2015,8,28,22,2
1577,2015,9,1,22,1
1577,2015,9,4,23,2
1578,2015,7,1,14,1
1578,2015,7,9,15,3
1578,2015,7,15,16,5
1578,2015,7,22,17,4
1578,2015,7,29,18,5
1578,2015,8,5,19,3
1578,2015,8,14,20,1
1578,2015,8,19,21,2
1579,2015,7,6,14,1
1579,2015,7,21,16,2
1580,2015,6,25,13,9
1580,2015,7,1,14,22
1580,2015,7,9,15,28
1580,2015,7,18,16,20
1580,2015,7,27,17,3
1580,2015,7,30,18,10
1580,2015,8,8,19,8
1580,2015,8,15,20,7
1580,2015,8,22,21,4
1580,2015,9,6,23,2
1580,2015,9,10,24,1
1581,2015,6,21,12,9
1581,2015,6,29,13,22
1581,2015,7,7,14,33
1581,2015,7,17,16,18
1581,2015,8,2,18,8
1581,2015,8,10,19,13
1581,2015,8,22,21,10
1581,2015,9,19,25,1
1582,2015,6,26,13,4
1582,2015,6,30,13,9
1582,2015,7,10,15,23
1582,2015,7,21,16,36
1583,2015,6,25,13,4
1583,2015,6,29,13,6
1583,2015,7,15,16,7
1583,2015,7,27,17,4
1583,2015,8,3,18,5
1601,2002,6,28,13,3
1601,2002,7,5,14,4
1601,2002,7,12,15,4
1601,2002,7,19,16,6
1601,2002,7,26,17,5
1601,2002,8,2,18,4
1603,1994,6,27,13,2
1603,1994,7,2,14,7
1603,1994,7,8,15,10
1603,1994,7,17,16,16
1603,1994,7,23,17,5
1603,1994,7,30,18,11
1603,1994,8,6,19,9
1603,1994,8,13,20,10
1603,1994,8,21,21,2
1603,1994,8,27,22,3
1603,1995,6,26,13,1
1603,1995,7,2,14,3
1603,1995,7,12,15,11
1603,1995,7,15,16,8
1603,1995,7,22,17,7
1603,1995,7,29,18,8
1603,1995,8,11,19,6
1603,1995,8,12,20,7
1603,1995,8,19,21,3
1603,1996,6,19,12,1
1603,1996,7,2,14,2
1603,1996,7,10,15,10
1603,1996,7,21,16,13
1603,1996,7,26,17,21
1603,1996,7,31,18,13
1603,1996,8,5,19,11
1603,1996,8,20,21,10
1603,1996,9,1,22,2
1603,1996,9,7,23,1
1603,1996,9,14,24,1
1603,1997,6,18,12,1
1603,1997,6,28,13,2
1603,1997,7,7,14,3
1603,1997,7,13,15,3
1603,1997,7,20,16,2
1603,1997,7,22,17,4
1603,1997,7,29,18,5
1603,1997,8,8,19,7
1603,1997,8,17,20,2
1603,1997,8,20,21,2
1603,1998,6,12,11,1
1603,1998,6,27,13,1
1603,1998,7,4,14,4
1603,1998,7,13,15,5
1603,1998,7,16,16,6
1603,1998,7,24,17,5
1603,1998,8,2,18,11
1603,1998,8,5,19,7
1603,1998,8,16,20,3
1603,1998,8,22,21,2
1603,1998,8,28,22,1
1603,1999,6,12,11,3
1603,1999,6,18,12,3
1603,1999,6,26,13,7
1603,1999,7,3,14,19
1603,1999,7,8,15,8
1603,1999,7,17,16,18
1603,1999,7,24,17,13
1603,1999,7,31,18,7
1603,1999,8,14,20,4
1603,1999,8,22,21,3
1603,1999,8,28,22,2
1603,2000,6,17,12,2
1603,2000,6,26,13,10
1603,2000,7,13,15,24
1603,2000,7,19,16,20
1603,2000,7,28,17,29
1603,2000,7,29,18,23
1603,2000,8,5,19,23
1603,2000,8,12,20,12
1603,2000,8,20,21,4
1603,2000,8,27,22,1
1603,2000,9,4,23,1
1603,2001,6,24,13,1
1603,2001,7,1,14,3
1603,2001,7,20,16,35
1603,2001,7,23,17,18
1603,2001,7,29,18,19
1603,2001,8,5,19,26
1603,2001,8,13,20,14
1603,2001,8,19,21,3
1603,2001,8,26,22,2
1603,2002,6,15,11,1
1603,2002,6,20,12,5
1603,2002,6,29,13,9
1603,2002,7,6,14,10
1603,2002,7,13,15,9
1603,2002,7,15,16,8
1603,2002,7,27,17,14
1603,2002,7,30,18,19
1603,2002,8,13,20,8
1603,2002,8,24,21,2
1603,2003,6,7,10,1
1603,2003,6,14,11,2
1603,2003,6,21,12,6
1603,2003,6,25,13,17
1603,2003,7,11,15,18
1603,2003,7,19,16,16
1603,2003,7,26,17,21
1603,2003,8,3,18,7
1603,2003,8,9,19,6
1603,2003,8,14,20,1
1604,2000,6,16,11,2
1604,2000,6,28,13,6
1604,2000,7,7,14,12
1604,2000,7,17,16,11
1604,2000,7,29,18,13
1604,2000,8,5,19,8
1604,2000,8,12,20,3
1604,2002,6,24,13,2
1604,2002,7,14,15,10
1604,2002,7,25,17,6
1604,2002,8,7,19,6
1605,2000,6,26,13,7
1605,2000,7,3,14,5
1605,2000,7,17,16,6
1605,2000,7,27,17,27
1605,2000,8,4,18,6
1605,2000,8,11,19,4
1605,2011,6,2,9,1
1605,2011,6,14,11,2
1605,2011,6,20,12,2
1605,2011,6,26,13,4
1605,2011,7,6,14,6
1605,2011,7,14,15,6
1605,2011,7,30,18,3
1605,2011,8,5,19,1
1605,2011,8,21,21,2
1605,2013,7,7,14,3
1605,2013,7,11,15,6
1605,2013,7,22,17,15
1605,2013,7,28,17,4
1605,2013,8,22,21,1
1605,2013,8,29,22,1
1605,2014,6,17,12,3
1605,2014,6,25,13,2
1605,2014,7,3,14,6
1605,2014,7,10,15,6
1605,2014,7,23,17,4
1605,2014,7,31,18,2
1605,2014,8,7,19,3
1605,2015,6,18,12,1
1605,2015,6,25,13,2
1605,2015,7,2,14,7
1605,2015,7,11,15,10
1605,2015,7,23,17,8
1605,2015,7,31,18,2
1605,2015,8,6,19,1
1605,2015,8,12,20,2
1605,2015,8,19,21,1
1606,2000,6,15,11,6
1606,2000,6,21,12,10
1606,2000,7,2,14,19
1606,2000,7,17,16,21
1606,2000,7,26,17,18
1606,2000,8,2,18,9
1606,2000,8,11,19,4
1606,2000,8,20,21,1
1606,2002,6,14,11,1
1606,2002,6,19,12,1
1606,2002,6,26,13,5
1606,2002,7,4,14,5
1606,2002,7,14,15,10
1606,2002,7,19,16,11
1606,2002,7,26,17,5
1606,2002,8,2,18,9
1606,2002,8,13,20,2
1606,2002,8,21,21,2
1606,2002,8,28,22,1
1606,2003,6,13,11,1
1606,2003,6,21,12,9
1606,2003,6,27,13,11
1606,2003,7,4,14,7
1606,2003,7,13,15,20
1606,2003,7,20,16,13
1606,2003,7,28,17,7
1606,2003,8,4,18,5
1606,2003,8,13,20,2
1606,2003,8,19,21,1
1606,2004,6,16,11,3
1606,2004,6,21,12,4
1606,2004,6,28,13,8
1606,2004,7,13,15,12
1606,2004,7,20,16,9
1606,2004,7,28,17,10
1606,2004,8,2,18,6
1606,2004,8,21,21,2
1606,2004,8,26,22,2
1606,2005,6,17,12,1
1606,2005,6,27,13,11
1606,2005,7,13,15,19
1606,2005,7,19,16,12
1606,2005,7,26,17,14
1606,2005,8,1,18,14
1606,2005,8,9,19,5
1606,2005,8,17,20,2
1606,2005,8,30,22,1
1606,2006,6,20,12,2
1606,2006,7,2,14,18
1606,2006,7,12,15,20
1606,2006,7,20,16,11
1606,2006,7,24,17,11
1606,2006,8,5,19,4
1606,2006,8,16,20,1
1606,2007,6,9,10,1
1606,2007,6,12,11,2
1606,2007,6,17,12,8
1606,2007,6,29,13,7
1606,2007,7,8,15,12
1606,2007,7,16,16,14
1606,2007,7,24,17,9
1606,2007,7,31,18,9
1606,2007,8,9,19,8
1606,2008,6,24,13,3
1606,2008,7,1,14,5
1606,2008,7,14,15,6
1606,2008,7,21,16,10
1606,2008,7,25,17,9
1606,2008,8,7,19,4
1606,2008,8,11,19,4
1606,2008,8,22,21,2
1606,2008,8,28,22,1
1606,2009,6,12,11,1
1606,2009,6,22,12,10
1606,2009,6,29,13,24
1606,2009,7,10,15,20
1606,2009,7,28,17,4
1606,2009,8,3,18,4
1606,2009,8,13,20,2
1606,2010,6,22,12,2
1606,2010,6,29,13,9
1606,2010,7,8,15,10
1606,2010,7,19,16,5
1606,2010,8,3,18,3
1606,2010,8,12,20,2
1606,2010,8,15,20,1
1606,2010,8,22,21,1
1606,2011,6,14,11,1
1606,2011,6,20,12,3
1606,2011,6,26,13,7
1606,2011,7,4,14,5
1606,2011,7,10,15,5
1606,2011,7,18,16,4
1606,2011,7,31,18,2
1606,2011,8,5,19,3
1606,2011,8,13,20,2
1606,2011,8,17,20,2
1606,2011,8,22,21,1
1606,2013,6,27,13,1
1606,2013,7,6,14,16
1606,2013,7,11,15,28
1606,2013,7,22,17,35
1606,2013,7,29,18,19
1606,2013,8,7,19,12
1606,2013,8,18,20,2
1606,2014,6,6,10,1
1606,2014,6,11,11,1
1606,2014,6,17,12,3
1606,2014,6,23,12,7
1606,2014,7,2,14,12
1606,2014,7,11,15,12
1606,2014,7,15,16,6
1606,2014,7,22,17,13
1606,2014,7,31,18,7
1606,2014,8,7,19,4
1606,2014,8,13,20,2
1606,2015,6,24,13,4
1606,2015,7,1,14,13
1606,2015,7,6,14,8
1606,2015,7,16,16,14
1606,2015,7,23,17,7
1606,2015,7,31,18,7
1606,2015,8,6,19,5
1606,2015,8,12,20,3
1606,2015,8,19,21,3
1607,1988,6,25,13,2
1607,1988,7,3,14,2
1607,1988,8,4,18,1
1607,1988,8,12,20,2
1607,1988,8,19,21,1
1607,1988,8,26,22,1
1607,1989,6,25,13,3
1607,1989,7,2,14,3
1607,1989,7,14,15,3
1607,1989,7,20,16,4
1607,1989,8,4,18,3
1607,1989,8,12,20,1
1607,1989,8,20,21,2
1607,1990,6,17,12,1
1607,1990,6,26,13,2
1607,1990,7,3,14,3
1607,1990,7,13,15,2
1607,1990,7,17,16,4
1607,1990,7,24,17,5
1607,1990,8,2,18,2
1607,1990,8,10,19,2
1607,1991,7,10,15,2
1607,1991,7,21,16,2
1607,1991,7,26,17,4
1607,1991,8,2,18,4
1607,1991,8,10,19,4
1607,1991,8,16,20,5
1607,1991,8,24,21,2
1607,1991,8,29,22,1
1607,1992,6,11,11,1
1607,1992,6,21,12,2
1607,1992,6,26,13,2
1607,1992,7,6,14,3
1607,1992,7,13,15,2
1607,1992,7,20,16,3
1607,1992,7,25,17,3
1607,1992,7,31,18,3
1607,1992,8,10,19,5
1607,1992,8,16,20,2
1607,1992,8,23,21,1
1607,1992,8,29,22,1
1607,1993,6,27,13,1
1607,1993,7,4,14,2
1607,1993,7,13,15,2
1607,1993,7,22,17,3
1607,1993,7,29,18,2
1607,1993,8,7,19,2
1607,1993,8,14,20,2
1607,1993,8,21,21,2
1607,1993,8,30,22,1
1607,1994,6,27,13,1
1607,1994,7,6,14,4
1607,1994,7,12,15,1
1607,1994,7,16,16,3
1607,1994,7,23,17,2
1607,1994,7,30,18,2
1607,1994,8,8,19,2
1607,1994,8,13,20,2
1607,1994,8,21,21,1
1607,1994,8,30,22,1
1607,1995,7,2,14,1
1607,1995,7,10,15,3
1607,1995,7,20,16,2
1607,1995,7,22,17,4
1607,1995,8,1,18,2
1607,1995,8,18,20,2
1607,1996,7,1,14,2
1607,1996,7,10,15,2
1607,1996,7,16,16,4
1607,1996,7,23,17,3
1607,1996,8,1,18,2
1607,1997,6,20,12,1
1607,1997,6,24,13,2
1607,1997,7,6,14,3
1607,1997,7,13,15,3
1607,1997,7,19,16,3
1607,1997,7,27,17,2
1607,1997,8,9,19,3
1607,1997,8,17,20,2
1607,1998,6,19,12,2
1607,1998,7,4,14,2
1607,1998,7,14,15,2
1607,1998,7,20,16,1
1607,1998,7,28,17,1
1607,1998,8,4,18,1
1607,1998,8,10,19,1
1607,1998,8,15,20,1
1607,1999,6,28,13,2
1607,1999,7,4,14,4
1607,1999,7,9,15,4
1607,1999,7,18,16,4
1607,1999,7,27,17,3
1607,1999,8,1,18,3
1607,1999,8,13,20,1
1607,1999,8,22,21,1
1607,2000,6,16,11,1
1607,2000,6,21,12,1
1607,2000,6,27,13,3
1607,2000,7,5,14,4
1607,2000,7,12,15,2
1607,2000,7,20,16,3
1607,2000,7,28,17,3
1607,2000,8,4,18,5
1607,2000,8,11,19,4
1607,2000,8,15,20,3
1607,2000,8,30,22,1
1607,2001,6,29,13,1
1607,2001,7,4,14,4
1607,2001,7,8,15,4
1607,2001,7,20,16,5
1607,2001,7,28,17,4
1607,2001,8,7,19,4
1607,2001,8,14,20,4
1607,2001,8,24,21,1
1607,2001,9,1,22,1
1607,2002,6,15,11,1
1607,2002,6,19,12,2
1607,2002,6,28,13,3
1607,2002,7,7,14,5
1607,2002,7,19,16,4
1607,2002,7,27,17,3
1607,2002,8,3,18,3
1607,2002,8,17,20,2
1607,2002,8,23,21,1
1607,2003,6,15,11,2
1607,2003,6,21,12,3
1607,2003,6,28,13,4
1607,2003,7,7,14,4
1607,2003,7,14,15,3
1607,2003,7,19,16,5
1607,2003,7,26,17,4
1607,2003,8,2,18,3
1607,2003,8,9,19,1
1607,2003,8,18,20,1
1607,2004,6,16,11,2
1607,2004,6,23,12,2
1607,2004,6,28,13,4
1607,2004,7,7,14,2
1607,2004,7,8,15,2
1607,2004,7,21,16,3
1607,2004,7,28,17,4
1607,2004,8,4,18,4
1607,2004,8,11,19,3
1607,2004,8,18,20,2
1607,2004,8,25,21,1
1607,2005,6,15,11,1
1607,2005,6,22,12,2
1607,2005,6,26,13,2
1607,2005,7,6,14,1
1607,2005,7,10,15,2
1607,2005,7,20,16,3
1607,2005,8,3,18,5
1607,2005,8,10,19,3
1607,2005,8,17,20,2
1607,2006,6,23,12,2
1607,2006,6,30,13,4
1607,2006,7,7,14,5
1607,2006,7,12,15,5
1607,2006,7,21,16,5
1607,2006,7,28,17,9
1607,2006,8,4,18,5
1607,2006,8,9,19,5
1607,2006,8,16,20,2
1607,2007,6,13,11,1
1607,2007,6,20,12,1
1607,2007,6,27,13,3
1607,2007,7,4,14,4
1607,2007,7,14,15,3
1607,2007,7,18,16,2
1607,2007,7,27,17,4
1607,2007,8,4,18,2
1607,2007,8,8,19,2
1607,2007,8,17,20,2
1607,2008,6,20,12,1
1607,2008,6,30,13,2
1607,2008,7,4,14,3
1607,2008,7,14,15,3
1607,2008,7,21,16,2
1607,2008,7,28,17,4
1607,2008,8,1,18,6
1607,2008,8,10,19,5
1607,2008,8,15,20,3
1607,2008,8,25,21,2
1607,2008,8,31,22,1
1607,2009,6,9,10,1
1607,2009,6,12,11,1
1607,2009,6,22,12,1
1607,2009,6,29,13,2
1607,2009,7,11,15,3
1607,2009,7,19,16,4
1607,2009,8,2,18,7
1607,2009,8,12,20,4
1607,2009,8,19,21,2
1607,2010,6,23,12,2
1607,2010,6,28,13,2
1607,2010,7,7,14,4
1607,2010,7,14,15,4
1607,2010,7,28,17,3
1607,2010,8,4,18,4
1607,2010,8,9,19,5
1607,2010,8,18,20,2
1607,2010,8,25,21,2
1607,2011,6,20,12,1
1607,2011,6,29,13,1
1607,2011,7,3,14,1
1607,2011,7,13,15,2
1607,2011,7,24,17,1
1607,2011,7,30,18,1
1607,2011,8,6,19,2
1607,2011,8,15,20,2
1607,2011,8,19,21,3
1607,2012,6,29,13,1
1607,2012,7,11,15,2
1607,2012,7,21,16,2
1607,2012,7,27,17,1
1607,2012,8,3,18,2
1607,2012,8,10,19,2
1607,2012,8,18,20,2
1607,2013,6,29,13,2
1607,2013,7,7,14,4
1607,2013,7,13,15,3
1607,2013,7,22,17,7
1607,2013,8,2,18,5
1607,2013,8,7,19,3
1607,2013,8,14,20,3
1607,2013,8,23,21,1
1607,2013,8,28,22,1
1607,2014,6,13,11,1
1607,2014,6,18,12,1
1607,2014,6,25,13,2
1607,2014,7,2,14,3
1607,2014,7,12,15,2
1607,2014,7,21,16,3
1607,2014,7,28,17,4
1607,2014,8,4,18,2
1607,2014,8,9,19,2
1607,2014,8,18,20,1
1607,2014,8,22,21,1
1607,2015,6,12,11,1
1607,2015,6,21,12,1
1607,2015,6,29,13,2
1607,2015,7,5,14,3
1607,2015,7,11,15,5
1607,2015,7,18,16,6
1607,2015,7,31,18,6
1607,2015,8,7,19,3
1607,2015,8,17,20,1
1607,2015,8,22,21,1
1607,2015,8,28,22,1
1608,2000,6,19,12,4
1608,2000,6,24,13,2
1608,2000,7,2,14,4
1608,2000,7,17,16,4
1608,2001,6,30,13,4
1608,2001,7,1,14,4
1608,2001,7,14,15,3
1608,2001,7,16,16,6
1608,2001,7,28,17,5
1608,2001,8,3,18,5
1608,2001,8,5,19,4
1608,2001,8,14,20,2
1608,2001,8,19,21,2
1608,2001,9,3,23,1
1608,2002,6,17,12,1
1608,2002,6,24,13,2
1608,2002,7,7,14,3
1608,2002,7,13,15,2
1608,2002,7,20,16,2
1608,2002,7,26,17,4
1608,2002,8,3,18,4
1608,2002,8,11,19,3
1608,2002,8,17,20,1
1608,2002,8,21,21,2
1608,2002,8,31,22,1
1608,2003,6,22,12,2
1608,2003,6,29,13,6
1608,2003,7,12,15,5
1608,2003,7,19,16,6
1608,2003,7,26,17,8
1608,2003,8,2,18,3
1608,2003,8,6,19,2
1608,2004,6,27,13,1
1608,2004,7,6,14,2
1608,2004,7,10,15,2
1608,2004,7,18,16,2
1608,2004,7,24,17,5
1608,2004,7,29,18,5
1608,2004,8,7,19,4
1608,2004,8,14,20,1
1608,2004,8,21,21,1
1608,2005,6,27,13,3
1608,2005,7,5,14,2
1608,2005,7,11,15,3
1608,2005,7,19,16,2
1608,2005,7,26,17,3
1608,2005,8,2,18,3
1608,2005,8,9,19,1
1608,2005,8,16,20,1
1608,2005,8,21,21,2
1608,2005,8,31,22,1
1608,2005,9,2,23,1
1608,2006,6,22,12,2
1608,2006,6,30,13,3
1608,2006,7,1,14,3
1608,2006,7,14,15,2
1608,2006,7,19,16,3
1608,2006,7,28,17,2
1608,2006,8,4,18,2
1608,2006,8,9,19,1
1608,2006,8,15,20,1
1608,2007,7,5,14,1
1608,2007,7,10,15,1
1608,2007,7,18,16,2
1608,2007,7,24,17,2
1608,2007,7,31,18,2
1608,2007,8,8,19,2
1608,2007,8,13,20,1
1608,2008,6,4,10,1
1608,2008,6,27,13,1
1608,2008,7,1,14,2
1608,2008,7,8,15,2
1608,2008,7,15,16,2
1608,2008,7,23,17,3
1608,2008,8,1,18,3
1608,2008,8,6,19,4
1608,2008,8,13,20,2
1608,2008,8,21,21,1
1608,2009,6,29,13,2
1608,2009,7,4,14,3
1608,2009,7,20,16,1
1608,2009,7,25,17,2
1608,2009,7,31,18,2
1608,2009,8,8,19,1
1608,2009,8,16,20,1
1608,2009,8,22,21,1
1608,2010,6,25,13,1
1608,2010,7,6,14,2
1608,2010,7,10,15,1
1608,2010,7,28,17,1
1608,2010,8,3,18,1
1608,2010,8,15,20,1
1608,2010,8,22,21,1
1608,2011,6,20,12,2
1608,2011,6,27,13,2
1608,2011,7,5,14,2
1608,2011,7,11,15,2
1608,2011,7,28,17,2
1608,2011,8,15,20,1
1608,2013,6,29,13,1
1608,2013,7,7,14,4
1608,2013,7,14,15,7
1608,2013,7,20,16,4
1608,2013,7,27,17,4
1608,2013,8,3,18,3
1608,2013,8,11,19,2
1608,2013,8,23,21,1
1608,2014,6,7,10,1
1608,2014,6,15,11,2
1608,2014,6,22,12,3
1608,2014,7,2,14,2
1608,2014,7,6,14,1
1608,2014,7,12,15,1
1608,2014,8,3,18,1
1608,2014,8,11,19,1
1608,2014,8,16,20,1
1608,2015,6,27,13,2
1608,2015,7,5,14,2
1608,2015,7,11,15,3
1608,2015,7,19,16,1
1608,2015,8,2,18,2
1608,2015,8,9,19,2
1608,2015,8,16,20,1
1610,1999,7,4,14,7
1610,1999,7,24,17,9
1610,1999,8,21,21,2
1610,2000,6,19,12,2
1610,2000,6,24,13,4
1610,2000,7,2,14,14
1610,2000,7,17,16,5
1610,2001,6,30,13,3
1610,2001,7,1,14,3
1610,2001,7,14,15,4
1610,2001,7,16,16,5
1610,2001,7,28,17,5
1610,2001,8,3,18,7
1610,2001,8,5,19,5
1610,2001,8,14,20,3
1610,2001,8,19,21,3
1610,2001,8,27,22,3
1610,2002,6,17,12,2
1610,2002,6,24,13,3
1610,2002,7,7,14,3
1610,2002,7,13,15,4
1610,2002,7,20,16,5
1610,2002,7,26,17,5
1610,2002,8,3,18,4
1610,2002,8,11,19,3
1610,2002,8,17,20,2
1610,2002,8,21,21,3
1610,2003,6,14,11,1
1610,2003,6,22,12,2
1610,2003,6,29,13,5
1610,2003,7,12,15,4
1610,2003,7,19,16,5
1610,2003,7,26,17,7
1610,2003,8,2,18,4
1610,2003,8,6,19,2
1610,2003,8,15,20,1
1610,2004,6,17,12,1
1610,2004,6,27,13,1
1610,2004,7,6,14,2
1610,2004,7,10,15,3
1610,2004,7,18,16,1
1610,2004,7,24,17,1
1610,2004,7,29,18,4
1610,2004,8,7,19,3
1610,2004,8,14,20,1
1610,2004,8,21,21,1
1610,2004,9,1,22,1
1610,2005,6,27,13,2
1610,2005,7,5,14,3
1610,2005,7,11,15,4
1610,2005,7,19,16,3
1610,2005,7,26,17,3
1610,2005,8,2,18,1
1610,2005,8,9,19,3
1610,2005,8,16,20,1
1610,2005,8,21,21,1
1610,2005,8,31,22,1
1610,2005,9,2,23,1
1610,2006,6,22,12,4
1610,2006,6,30,13,1
1610,2006,7,1,14,2
1610,2006,7,14,15,3
1610,2006,7,19,16,1
1610,2006,7,28,17,2
1610,2006,8,4,18,2
1610,2006,8,9,19,2
1610,2006,8,24,21,1
1610,2007,6,21,12,1
1610,2007,7,5,14,1
